facility_kind,facility_id,pole_id,direction_degrees,install_date,replace_date,projected_x,projected_y,state_code,display_code,work_code,source_coordinate_system
pedestrian_push_button,29-0000000035,02-0000069350,0.0,,,201378.47348,552795.14348,1.0,1,4,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000035,02-0000069350,90.0,,,201378.47348,552795.14348,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000985,02-0000069350,90.0,,,201378.47348,552795.14348,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000034,02-0000069351,90.0,,,201395.27348,552785.64778,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000034,02-0000069351,90.0,,,201395.27348,552785.64778,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000987,02-0000069351,90.0,,,201395.27348,552785.64778,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000034,02-0000069351,0.0,,,201395.27348,552785.64778,1.0,1,4,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000981,02-0000069409,90.0,,,201367.81532,553155.4315,1.0,1,3,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000030,02-0000069409,0.0,,,201367.81532,553155.4315,1.0,1,4,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000376,02-0000134022,90.0,20201215.0,20201215.0,196695.04222,555384.92962,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001053,02-0000129832,270.0,,,207169.33815,548010.9544,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001056,02-0000129832,0.0,,,207169.33815,548010.9544,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001052,02-0000129839,135.0,,,207165.55729,548025.94491,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001057,02-0000129839,0.0,,,207165.55729,548025.94491,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000881,02-0000130616,90.0,,,206345.52695,552853.59603,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000880,02-0000130616,0.0,,,206345.52695,552853.59603,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000474,02-0000130641,90.0,,,201881.17211,560236.74248,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000473,02-0000130644,90.0,,,201875.84803,560247.63623,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000447,02-0000091196,90.0,,,201527.86478,559722.76499,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000227,02-0000130892,90.0,,,197199.73532,551569.10305,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000002016,02-0000183269,180.0,20201215.0,20201215.0,201196.64678,562292.94865,,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000552,02-0000132213,90.0,,,206683.65322,556934.23108,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000090,02-0000132245,0.0,,,194862.66296,544580.42,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000094,02-0000132262,0.0,,,195024.44387,544315.84116,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000095,02-0000132265,0.0,,,195012.74963,544325.94379,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000146,02-0000132430,270.0,20011203.0,,206737.12277,544305.41045,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000930,02-0000132507,0.0,,,204984.15316,551586.15136,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000578,02-0000132540,90.0,,,209812.66229,555830.59349,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000579,02-0000132541,90.0,,,209828.90449,555834.84713,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000577,02-0000132543,90.0,,,209724.87489,556004.34796,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000576,02-0000132545,90.0,,,209710.06494,555989.61487,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000642,02-0000132631,90.0,,,205971.46032,555462.50235,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000642,02-0000132631,90.0,,,205971.46032,555462.50235,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000002015,02-0000183270,180.0,20201215.0,20201215.0,201216.28777,562302.31361,,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000393,02-0000086097,90.0,20161111.0,20201215.0,201190.98079,562411.81574,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000392,02-0000086095,90.0,20201215.0,20201215.0,201171.79378,562404.03014,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001728,02-0000179241,180.0,20130801.0,20201215.0,197552.78005,554293.0037,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001727,02-0000139671,180.0,20130801.0,20201215.0,197564.4068,554302.75389,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000278,02-0000134220,90.0,,,193428.62237,556003.16707,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000823,02-0000134220,90.0,,,193428.62237,556003.16707,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000278,02-0000134220,90.0,,,193428.62237,556003.16707,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000168,02-0000134961,270.0,,,211165.63572,549022.86744,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000167,02-0000134964,90.0,,,211169.5538,549038.87906,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000166,02-0000134971,270.0,,,211063.69451,549055.11564,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000901,02-0000135763,0.0,,,212032.18911,548868.88643,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000547,02-0000135883,90.0,,,200189.33949,555557.29926,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000462,02-0000136550,90.0,,,201719.74739,557792.83614,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000556,02-0000136755,90.0,,,207039.62379,553917.12922,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000862,02-0000136755,90.0,,,207039.62379,553917.12922,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000556,02-0000136755,90.0,,,207039.62379,553917.12922,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000863,02-0000136755,90.0,,,207039.62379,553917.12922,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000557,02-0000136757,90.0,,,207062.173,553910.32527,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000557,02-0000136757,90.0,,,207062.173,553910.32527,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000864,02-0000136757,90.0,,,207062.173,553910.32527,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000865,02-0000136757,90.0,,,207062.173,553910.32527,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000871,02-0000136757,90.0,,,207062.173,553910.32527,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000800,02-0000153777,90.0,,,198258.14849,550577.22746,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000548,02-0000154490,90.0,,,203696.42413,553731.24349,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000907,02-0000154837,0.0,,,210762.25844,547519.03851,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000482,02-0000154992,90.0,,,202999.17394,557123.73538,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000481,02-0000154992,90.0,,,202999.17394,557123.73538,1.0,1,2,seoul_projected_xy_unconverted
