hotspot_fid,hotspot_id,source_year,legal_dong_code,site_code,district,place_name,display_name,accidents,casualties,deaths,serious_injuries,minor_injuries,reported_injuries,center_lng,center_lat,risk_score,risk_score_norm,risk_percentile,risk_level,risk_level_ko
6778896,2022040,2022,1150010300,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(한라한의원 부근),서울 강서구 화곡동(한라한의원 부근),8,8,0,8,0,0,126.847664055253,37.534249915502,40.0,0.0667,0.5282,medium,주의
6778940,2022040,2022,1150010300,11500002,서울특별시 강서구2,서울특별시 강서구 화곡동(우장산역앞교차로 부근),서울 강서구 화곡동(우장산역앞교차로 부근),8,8,0,8,0,0,126.835545506321,37.547882788761,40.0,0.0667,0.5282,medium,주의
6779255,2022040,2022,1150010300,11500003,서울특별시 강서구3,서울특별시 강서구 화곡동(화곡사거리 부근),서울 강서구 화곡동(화곡사거리 부근),7,8,1,6,1,0,126.846783777251,37.531360740906,42.0,0.0933,0.6542,medium,주의
6779333,2022040,2022,1150010300,11500004,서울특별시 강서구4,서울특별시 강서구 화곡동(화곡역사거리 부근),서울 강서구 화곡동(화곡역사거리 부근),7,7,1,6,0,0,126.841264180998,37.541244882846,41.0,0.08,0.6361,medium,주의
6779044,2022040,2022,1150010300,11500005,서울특별시 강서구5,서울특별시 강서구 화곡동(동면빌딩 부근),서울 강서구 화곡동(동면빌딩 부근),7,9,0,7,2,0,126.851541806011,37.530846155127,37.0,0.0267,0.3891,low,관심
6779578,2022040,2022,1150010900,11500006,서울특별시 강서구6,서울특별시 강서구 방화동(국제예식장 부근),서울 강서구 방화동(국제예식장 부근),7,8,0,7,1,0,126.812064084491,37.565414600804,36.0,0.0133,0.3785,low,관심
6779339,2022040,2022,1150010300,11500007,서울특별시 강서구7,서울특별시 강서구 화곡동(목동사거리 부근),서울 강서구 화곡동(목동사거리 부근),7,7,0,7,0,0,126.863747793327,37.53289551132,35.0,0.0,0.3196,low,관심
6779280,2022040,2022,1150010300,11500008,서울특별시 강서구8,서울특별시 강서구 화곡동(신라빌딩 부근),서울 강서구 화곡동(신라빌딩 부근),7,7,0,7,0,0,126.851574594393,37.55319969671,35.0,0.0,0.3196,low,관심
6778926,2022040,2022,1153010800,11530001,서울특별시 구로구1,서울특별시 구로구 오류동(쉬즈미스 부근),서울 구로구 오류동(쉬즈미스 부근),10,12,1,9,1,1,126.843473337725,37.495829226539,57.5,0.3,0.9194,high,고위험
6779019,2022040,2022,1153010200,11530002,서울특별시 구로구2,서울특별시 구로구 구로동(영서중 부근),서울 구로구 구로동(영서중 부근),8,8,0,8,0,0,126.891264898557,37.489415140297,40.0,0.0667,0.5282,medium,주의
6779303,2022040,2022,1153010200,11530003,서울특별시 구로구3,서울특별시 구로구 구로동(AK플라자앞 부근),서울 구로구 구로동(AK플라자앞 부근),7,9,1,6,1,1,126.882805578616,37.500187494958,42.5,0.1,0.6552,medium,주의
6779568,2022040,2022,1153010200,11530004,서울특별시 구로구4,서울특별시 구로구 구로동(가마산고가차도남측 부근),서울 구로구 구로동(가마산고가차도남측 부근),7,8,0,7,1,0,126.882872335291,37.492075660464,36.0,0.0133,0.3785,low,관심
6779324,2022040,2022,1153010600,11530005,서울특별시 구로구5,서울특별시 구로구 고척동(고척2파출소앞교차로 부근),서울 구로구 고척동(고척2파출소앞교차로 부근),7,8,0,7,1,0,126.859898272289,37.506555318274,36.0,0.0133,0.3785,low,관심
6779242,2022040,2022,1153010300,11530006,서울특별시 구로구6,서울특별시 구로구 가리봉동(현대자동차AS센타 부근),서울 구로구 가리봉동(현대자동차AS센타 부근),7,7,0,7,0,0,126.887254690253,37.481823024014,35.0,0.0,0.3196,low,관심
6779105,2022040,2022,1153010200,11530007,서울특별시 구로구7,서울특별시 구로구 구로동(구로단지우체국 부근),서울 구로구 구로동(구로단지우체국 부근),7,7,0,7,0,0,126.899911927694,37.483149888258,35.0,0.0,0.3196,low,관심
6779180,2022040,2022,1153010200,11530008,서울특별시 구로구8,서울특별시 구로구 구로동(구로정형외과앞교차로 부근),서울 구로구 구로동(구로정형외과앞교차로 부근),7,7,0,7,0,0,126.884244529862,37.490280112738,35.0,0.0,0.3196,low,관심
6779012,2022040,2022,1154510200,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(독산4동사거리 부근),서울 금천구 독산동(독산4동사거리 부근),8,12,0,10,2,0,126.902546583359,37.464775541859,50.0,0.2,0.8407,high,고위험
6778986,2022040,2022,1154510200,11545002,서울특별시 금천구2,서울특별시 금천구 독산동(gs25시 부근),서울 금천구 독산동(gs25시 부근),8,10,0,9,1,0,126.903378124402,37.473973600003,45.0,0.1333,0.7283,medium,주의
6779144,2022040,2022,1154510200,11545003,서울특별시 금천구3,서울특별시 금천구 독산동(독산1동새마을금고 부근),서울 금천구 독산동(독산1동새마을금고 부근),7,7,2,5,0,0,126.897517732758,37.471420061388,47.0,0.16,0.7893,medium,주의
6779268,2022040,2022,1154510300,11545004,서울특별시 금천구4,서울특별시 금천구 시흥동(은행나무오거리 부근),서울 금천구 시흥동(은행나무오거리 부근),7,8,1,6,1,0,126.908986651914,37.451107247902,42.0,0.0933,0.6542,medium,주의
6779513,2022040,2022,1154510300,11545005,서울특별시 금천구5,서울특별시 금천구 시흥동(장혁빌딩 부근),서울 금천구 시흥동(장혁빌딩 부근),7,7,1,6,0,0,126.905778325011,37.456499325684,41.0,0.08,0.6361,medium,주의
6779209,2022040,2022,1154510200,11545006,서울특별시 금천구6,서울특별시 금천구 독산동(박재영과위원 부근),서울 금천구 독산동(박재영과위원 부근),7,13,0,9,3,1,126.902064131256,37.468558808043,46.5,0.1533,0.7727,medium,주의
6779116,2022040,2022,1154510300,11545007,서울특별시 금천구7,서울특별시 금천구 시흥동(시흥사거리 부근),서울 금천구 시흥동(시흥사거리 부근),7,9,0,7,1,1,126.900594684898,37.454309882096,36.5,0.02,0.381,low,관심
6779375,2022040,2022,1154510100,11545008,서울특별시 금천구8,서울특별시 금천구 가산동(디지털단지오거리 부근),서울 금천구 가산동(디지털단지오거리 부근),7,8,0,7,1,0,126.890217289997,37.479134282222,36.0,0.0133,0.3785,low,관심
6779153,2022040,2022,1154510200,11545009,서울특별시 금천구9,서울특별시 금천구 독산동(우리은행독산동점입구 부근),서울 금천구 독산동(우리은행독산동점입구 부근),7,7,0,7,0,0,126.898629813716,37.473769256947,35.0,0.0,0.3196,low,관심
6778759,2022040,2022,1156010100,11560001,서울특별시 영등포구1,서울특별시 영등포구 영등포동(롯데백화점 부근),서울 영등포구 영등포동(롯데백화점 부근),14,15,1,13,0,1,126.905533260653,37.515987593154,76.5,0.5533,0.9874,high,고위험
6778874,2022040,2022,1156010600,11560002,서울특별시 영등포구2,서울특별시 영등포구 영등포동5가(경방필백화점 부근),서울 영등포구 영등포동5가(경방필백화점 부근),14,15,0,14,1,0,126.907318044393,37.51924142845,71.0,0.48,0.9778,high,고위험
6779254,2022040,2022,1156011300,11560003,서울특별시 영등포구3,서울특별시 영등포구 당산동3가(영등포구청앞교차로 부근),서울 영등포구 당산동3가(영등포구청앞교차로 부근),8,9,0,8,1,0,126.897294913131,37.527302856842,41.0,0.08,0.6361,medium,주의
6778925,2022040,2022,1156010400,11560004,서울특별시 영등포구4,서울특별시 영등포구 영등포동3가(선한치과 부근),서울 영등포구 영등포동3가(선한치과 부근),8,9,0,8,1,0,126.90958404277,37.518892236988,41.0,0.08,0.6361,medium,주의
6779221,2022040,2022,1156012100,11560005,서울특별시 영등포구5,서울특별시 영등포구 문래동3가(청과시장입구교차로 부근),서울 영등포구 문래동3가(청과시장입구교차로 부근),7,7,1,6,0,0,126.903049640729,37.515253985584,41.0,0.08,0.6361,medium,주의
6779343,2022040,2022,1156013200,11560006,서울특별시 영등포구6,서울특별시 영등포구 신길동(대신시장 부근),서울 영등포구 신길동(대신시장 부근),7,8,0,8,0,0,126.916650322755,37.512437614705,39.0,0.0533,0.432,medium,주의
6779171,2022040,2022,1156010100,11560007,서울특별시 영등포구7,서울특별시 영등포구 영등포동(영등포역1번출구 부근),서울 영등포구 영등포동(영등포역1번출구 부근),7,8,0,7,1,0,126.907806290829,37.514737120023,36.0,0.0133,0.3785,low,관심
6779152,2022040,2022,1156013200,11560008,서울특별시 영등포구8,서울특별시 영등포구 신길동(사러가시장앞교차로 부근),서울 영등포구 신길동(사러가시장앞교차로 부근),7,7,0,7,0,0,126.911038264505,37.506641106403,35.0,0.0,0.3196,low,관심
6779519,2022040,2022,1156013300,11560009,서울특별시 영등포구9,서울특별시 영등포구 대림동(대림공원교차로 부근),서울 영등포구 대림동(대림공원교차로 부근),7,7,0,7,0,0,126.900976751077,37.491447764604,35.0,0.0,0.3196,low,관심
6779359,2022040,2022,1156010400,11560010,서울특별시 영등포구10,서울특별시 영등포구 영등포동3가(영등포역앞교차로 부근),서울 영등포구 영등포동3가(영등포역앞교차로 부근),7,7,0,7,0,0,126.907562887518,37.516899143282,35.0,0.0,0.3196,low,관심
6778766,2022040,2022,1159010200,11590001,서울특별시 동작구1,서울특별시 동작구 상도동(성대약국 부근),서울 동작구 상도동(성대약국 부근),11,12,0,12,0,0,126.932358933819,37.500075464612,59.0,0.32,0.9259,high,고위험
6778976,2022040,2022,1159010700,11590002,서울특별시 동작구2,서울특별시 동작구 사당동(사당역사거리 부근),서울 동작구 사당동(사당역사거리 부근),9,10,0,9,1,0,126.98139315717,37.476865583181,46.0,0.1467,0.7722,medium,주의
6779030,2022040,2022,1159010700,11590003,서울특별시 동작구3,서울특별시 동작구 사당동(동작대로27길34 부근),서울 동작구 사당동(동작대로27길34 부근),9,9,0,9,0,0,126.981090923808,37.487860843804,45.0,0.1333,0.7283,medium,주의
6778949,2022040,2022,1159010200,11590004,서울특별시 동작구4,서울특별시 동작구 상도동(리치타운 부근),서울 동작구 상도동(리치타운 부근),8,9,1,7,1,0,126.952966948867,37.49764889678,47.0,0.16,0.7893,medium,주의
6778922,2022040,2022,1159010100,11590005,서울특별시 동작구5,서울특별시 동작구 노량진동(노량진삼거리 부근),서울 동작구 노량진동(노량진삼거리 부근),7,9,2,6,1,0,126.938820595995,37.513446382446,52.0,0.2267,0.8705,high,고위험
6779132,2022040,2022,1159010500,11590006,서울특별시 동작구6,서울특별시 동작구 흑석동(명수대상가 부근),서울 동작구 흑석동(명수대상가 부근),7,7,1,6,0,0,126.96149463527,37.507422722482,41.0,0.08,0.6361,medium,주의
6779224,2022040,2022,1159010700,11590007,서울특별시 동작구7,서울특별시 동작구 사당동(대성문구인쇄 부근),서울 동작구 사당동(대성문구인쇄 부근),7,31,0,13,18,0,126.979757332636,37.484429815085,77.0,0.56,0.9889,high,고위험
6779178,2022040,2022,1159010700,11590008,서울특별시 동작구8,서울특별시 동작구 사당동(신한은행사당지점 부근),서울 동작구 사당동(신한은행사당지점 부근),7,8,0,7,1,0,126.977770344427,37.477390442816,36.0,0.0133,0.3785,low,관심
6779106,2022040,2022,1159010800,11590009,서울특별시 동작구9,서울특별시 동작구 대방동(해군회관앞교차로 부근),서울 동작구 대방동(해군회관앞교차로 부근),7,7,0,7,0,0,126.921917684355,37.50435133085,35.0,0.0,0.3196,low,관심
6779590,2022040,2022,1159010900,11590010,서울특별시 동작구10,서울특별시 동작구 신대방동(우성차밍빌 부근),서울 동작구 신대방동(우성차밍빌 부근),7,7,0,7,0,0,126.923827587175,37.491381149122,35.0,0.0,0.3196,low,관심
6779374,2022040,2022,1159010700,11590011,서울특별시 동작구11,서울특별시 동작구 사당동(남성역앞교차로 부근),서울 동작구 사당동(남성역앞교차로 부근),7,7,0,7,0,0,126.968208961975,37.486000844364,35.0,0.0,0.3196,low,관심
6778868,2022040,2022,1162010200,11620001,서울특별시 관악구1,서울특별시 관악구 신림동(구로디지털단지역앞교 부근),서울 관악구 신림동(구로디지털단지역앞교 부근),12,13,0,12,1,0,126.902390148987,37.484424349005,61.0,0.3467,0.943,high,고위험
6779037,2022040,2022,1162010200,11620002,서울특별시 관악구2,서울특별시 관악구 신림동(구로전화국앞교차로 부근),서울 관악구 신림동(구로전화국앞교차로 부근),9,10,0,9,1,0,126.904682290656,37.480650222631,46.0,0.1467,0.7722,medium,주의
6779067,2022040,2022,1162010200,11620003,서울특별시 관악구3,서울특별시 관악구 신림동(봉림교앞교차로 부근),서울 관악구 신림동(봉림교앞교차로 부근),8,11,2,7,2,0,126.925922998549,37.483639682426,58.0,0.3067,0.9234,high,고위험
6778901,2022040,2022,1162010100,11620004,서울특별시 관악구4,서울특별시 관악구 봉천동(까치고개 부근),서울 관악구 봉천동(까치고개 부근),8,8,0,8,0,0,126.966017346524,37.476076006304,40.0,0.0667,0.5282,medium,주의
6779308,2022040,2022,1162010100,11620005,서울특별시 관악구5,서울특별시 관악구 봉천동(임마누엘교회 부근),서울 관악구 봉천동(임마누엘교회 부근),7,9,2,5,1,1,126.944031781443,37.48210384092,48.5,0.18,0.7959,medium,주의
6779204,2022040,2022,1162010200,11620006,서울특별시 관악구6,서울특별시 관악구 신림동(SK허브그린 부근),서울 관악구 신림동(SK허브그린 부근),7,13,1,7,5,0,126.929760333774,37.484739895031,50.0,0.2,0.8407,high,고위험
6778969,2022040,2022,1162010200,11620007,서울특별시 관악구7,서울특별시 관악구 신림동(뿌리약국 부근),서울 관악구 신림동(뿌리약국 부근),7,8,0,8,0,0,126.918756927991,37.47423052462,39.0,0.0533,0.432,medium,주의
6779362,2022040,2022,1162010100,11620008,서울특별시 관악구8,서울특별시 관악구 봉천동(플랫화이트 부근),서울 관악구 봉천동(플랫화이트 부근),7,8,0,7,1,0,126.966482536141,37.4742753882,36.0,0.0133,0.3785,low,관심
6779357,2022040,2022,1162010100,11620009,서울특별시 관악구9,서울특별시 관악구 봉천동(낙성대역앞교차로 부근),서울 관악구 봉천동(낙성대역앞교차로 부근),7,7,0,7,0,0,126.96215923696,37.477861227115,35.0,0.0,0.3196,low,관심
6779134,2022040,2022,1162010200,11620010,서울특별시 관악구10,서울특별시 관악구 신림동(청암인터그린타워 부근),서울 관악구 신림동(청암인터그린타워 부근),7,7,0,7,0,0,126.92977677428,37.482576716144,35.0,0.0,0.3196,low,관심
6778951,2022040,2022,1162010100,11620011,서울특별시 관악구11,서울특별시 관악구 봉천동(호혜빌딩입구 부근),서울 관악구 봉천동(호혜빌딩입구 부근),7,7,0,7,0,0,126.950370810266,37.481412413353,35.0,0.0,0.3196,low,관심
6779107,2022040,2022,1162010100,11620012,서울특별시 관악구12,서울특별시 관악구 봉천동(봉천본동농협앞 부근),서울 관악구 봉천동(봉천본동농협앞 부근),7,7,0,7,0,0,126.946299153984,37.481393401685,35.0,0.0,0.3196,low,관심
6778960,2022040,2022,1165010600,11650001,서울특별시 서초구1,서울특별시 서초구 잠원동(고속터미널역앞교차로 부근),서울 서초구 잠원동(고속터미널역앞교차로 부근),8,8,1,7,0,0,127.004270503482,37.506348089294,46.0,0.1467,0.7722,medium,주의
6779079,2022040,2022,1165010800,11650002,서울특별시 서초구2,서울특별시 서초구 서초동(서초삼익아파트 부근),서울 서초구 서초동(서초삼익아파트 부근),8,9,0,9,0,0,127.020626112007,37.496500655881,44.0,0.12,0.6779,medium,주의
6779111,2022040,2022,1165010800,11650003,서울특별시 서초구3,서울특별시 서초구 서초동(서초동1390 부근),서울 서초구 서초동(서초동1390 부근),8,8,0,8,0,0,127.025575130689,37.501027429373,40.0,0.0667,0.5282,medium,주의
6778880,2022040,2022,1168010100,11680001,서울특별시 강남구1,서울특별시 강남구 역삼동(국기원입구교차로 부근),서울 강남구 역삼동(국기원입구교차로 부근),8,8,0,8,0,0,127.02966599559,37.498159439208,40.0,0.0667,0.5282,medium,주의
6779520,2022040,2022,1168011800,11680002,서울특별시 강남구2,서울특별시 강남구 도곡동(매봉역앞교차로 부근),서울 강남구 도곡동(매봉역앞교차로 부근),7,9,1,6,2,0,127.046256911728,37.485965827462,43.0,0.1067,0.6628,medium,주의
6779305,2022040,2022,1168011500,11680003,서울특별시 강남구3,서울특별시 강남구 수서동(나산투루빌I 부근),서울 강남구 수서동(나산투루빌I 부근),7,7,1,6,0,0,127.102354100163,37.487249588998,41.0,0.08,0.6361,medium,주의
6779261,2022040,2022,1168010400,11680004,서울특별시 강남구4,서울특별시 강남구 청담동(강남구청역사거리 부근),서울 강남구 청담동(강남구청역사거리 부근),7,10,0,8,2,0,127.040862919289,37.517132005639,41.0,0.08,0.6361,medium,주의
6779137,2022040,2022,1168010100,11680005,서울특별시 강남구5,서울특별시 강남구 역삼동(진선여고 부근),서울 강남구 역삼동(진선여고 부근),7,9,0,7,2,0,127.050451379429,37.503287978758,37.0,0.0267,0.3891,low,관심
